TML,WIRE,HEIGHT
SW09FT-3,SS2.0,1.45
SW09FT-3,SX2.0,1.45
SW09FT-3,XF2.0,1.45
TAPC1BFT35,FL0.5,0.85
TAPD1PFT58,SX0.5,1
TAPD1PFT58,XF0.5,1
TAPD1PFU77,UY0.75,1.05
TAPD1PMG33,XF0.3,1
TAPG1WFSBB,2,1.7
TAPG1WFSBB,SHJ2.0,1.7
TAPG1WFTAB,SS1.25,1.45
TAPG1WFTAB,XF1.25,1.45
TAPN1WMTCC,FB3.0,2.05
TAPP1WFSHJ,VH20.0,6.2
TAPP1WFSHJ,VH25.0,6.5
TAPP1WMSHJ,VH20.0,6.2
TAPP1WMSHJ,VH25.0,6.5
TAPS1BFG13,SS0.3,0.8
TAPS1BFT13,SS0.3,0.8
TAPS1BFT13,CI0.35,0.75
TAPS2PFT23,SHB0.3,0.85
TAPS2PFT23,SX0.3,0.85
TAPS2PFT23,VS0.3,0.85
TAPS2PFT23,XF0.3,0.85
TAPS2PFT55,SHB0.5,1.05
TAPS2PFT55,SX0.5,1.05
TAPS2PFT55,VS0.5,1.05
TAPS2PFT55,XF0.5,1.05
TAPS2PFT57,CI0.5,1.05
TAPS2PFT57,SS0.5,1.05
TAPS3PFT23,SS0.3,0.9
TAPVCWFSJJ,25,4.3
TAPVCWFSJJ,SHR25.0,4.3
TAPVCWMSRR,FC70.0,8.05
TAPVDWMSRR,FC70.0,8.1
TCWG1WFTCE,EF3.0,2.05
TDEC1PFT35,SS0.3,0.85
TDEC1PFT35,CI0.35,0.85
TDED1BFS35,XF0.5,
TDED1BFS5A,XF0.5,1.15
TDED1WMT5A,XF0.5,1.25
TDED1WMT5A,XF0.75,1.3
TDEG1WFSCE,SHG3.0,2.1
TDEG1WFSCE,SHH3.0,2.1
TDEG1WFSCE,SHL3.0,2.1
TDEG1WFTAB,SX1.0,1.45
TDEG1WFTAB,SS1.25,1.6
TDEG1WFTAB,EF2.0,1.75
TDEM1WFTAB,EF2.0,1.65
TDEM2WFTCE,FR4.0,2.25
TDES2PFG23,SS0.3,0.95
TDES2PFG23,CI0.35,0.95
TDES3PFT23,CH0.22,0.85
TDES3PFT23,SS0.3,0.9
TEMP,RA0.16,
TEMP,DC0.18,
TEMP,DH0.18,
TEMP,DP0.18,
TEMP,EF8.0,
TEMP,EF10.0,
TEMP,VH15.0,
TEMP,FC70.0,
TEST,HH20.0,4.6
TFCG1WFGAB,SHB2.0,1.7
TFCG1WFGAB,SHS2.0,1.7
TGWS3PMT35,SS0.3,0.85
TGWS3PMT35,CI0.35,0.85
TGWS3PMT35,SS0.5,0.95
THLF1PMUAA,UY1.25,1.55
THRD1PFT35,CI0.35,0.9
THRD1PFT35,CI0.5,1
THRD1PFT7A,CI0.35+CI0.35,1.1
THRD1PFT7A,CI0.75,1.15
THRD1PFT7A,CI1.0,1.25
THRD1PFTAA,UY1.25,1.4
THRD1PFU77,UY0.75,1.2
THRD1PMT35,CI0.35,0.95
THRD1PMT35,CI0.5,1.05
THRD1PMT7A,CI0.75,1.15
THRD1PMT7A,CI1.0,1.3
THRD1PMTAA,UY1.25,1.4
THRD1PMU77,UY0.75,1.3
THRD1WFT35,SX0.3,0.9
THRD1WFT35,SS0.5,0.95
THRD1WFT35,SX0.5,0.95
THRD1WFT8A,SX0.85,1.2
THRD1WFT8A,SX1.0,1.25
THRD4WFT35,SS0.5,1
THRF1PFT8A,CI0.75,1.15
THRF1PFT8A,SS0.85,1.2
THRF1PFT8A,CI1.0,1.2
THRF1PFT8A,SS1.25,1.4
THRF1PFT8A,VS1.25,1.4
THRF1PFT8A,XF1.25,1.4
THRF1PFT8A,CI0.75+CI0.75,1.45
THRF1PFT8A,SX1.5,1.45
THRF1PFT8A,VS1.5,1.45
THRF1PFTBB,CI1.0+CI1.0,1.6
THRF1PMT88,CI0.75,1.3
THRF1PMT88,SS0.85,1.25
THRF1PMT88,CI1.0,1.4
THRF1PMTAB,CI1.0,1.45
THRF1PMTAB,SS1.25,1.5
THRF1PMTAB,VS1.25,1.5
THRF1PMTAB,XF1.25,1.5
THRF1PMTAB,SX1.5,1.55
THRF1PMTAB,VS1.5,1.55
THRF1PMTAB,CI0.75+CI1.0,1.65
THRF1PMUAA,UY0.75,1.3
THRF1PMUAA,UY1.25,1.55
THRG1PMT77,CI0.75,1.6
THRG1PMUAA,UY1.25,1.5
THRG2PFT77,CI0.75,1.3
THRHTPMU77,UY0.75,1.2
THRHTPMU77,UY1.25,1.4
THRM1PFT35,SS0.3,1.2
THRM1PFT35,SS0.5,1.35
THRM1PFT7A,XF1.25,1.7
THRM1PFTAC,SS2.0,1.75
THRM1PFTAC,VS2.5,1.9
THRM1PFTAC,SS0.85+VS2.0,1.9
THRM1PFTAC,AS3.0,1.85
THRM1PFTAC,EF3.0,1.85
THRM1PFTAC,VF3.0,1.85
THRM1PFTEE,SS0.85+VF3.0,2.3
THRM1PFTEE,AS5.0,2.6
THRM1PMTAA,XF1.25,1.7
THRM1PMTEE,AS5.0,2.7
THRM1PMTEE,VF5.0,2.7
THRM2PFTEE,SS0.85+VF3.0,2.3
THRM2PFTEE,AS5.0,2.6
THRM2PMTAC,SS2.0,1.8
THRM2PMTAC,VS2.0,1.8
THRM2PMTAC,XF2.0,1.8
THRM2PMTAC,VS2.5,1.9
THRM2PMTAC,AS3.0,2.05
THRM2PMTAC,VF3.0,2.05
THRS1PFT33,XF0.3,0.65
THRS2PFG35,SS0.3,0.9
THRS2PFT12,CH0.13,0.7
THRS2PFT12,0.22,0.8
THRS2PFT12,CH0.22,0.8
THRS2PFT22,CH0.22,0.8
THRS2PFT33,0.35,0.85
THRS2PFT33,CI0.35,0.85
THRS2PFT33,SHI0.35,0.85
THRS2PFT35,SHS0.3,0.9
THRS2PFT35,SS0.3,0.9
THRS2PFT35,VS0.3,0.9
THRS2PFT35,XF0.3,0.9
THRS2PFT35,0.35,0.9
THRS2PFT35,CI0.35,0.9
THRS2PFT35,SHI0.35,0.9
THRS2PFT35,CI0.5,1
THRS2PFT35,SHF0.5,0.9
THRS2PFT35,SHS0.5,1
THRS2PFT35,SS0.5,1
THRS2PFT35,XF0.5,1
THRS2PFT55,CI0.5,0.95
THRS2PMG35,SS0.3,0.95
THRS2PMT12,CH0.22,0.8
THRS2PMT33,0.35,0.9
THRS2PMT33,CI0.35,0.9
THRS2PMT33,SHI0.35,0.9
THRS2PMT35,SS0.3,0.95
THRS2PMT35,CI0.35,0.95
THRS2PMT35,CI0.5,1.05
THRS2PMT35,SHF0.5,1.05
THRS2PMT35,SHS0.5,1.05
THRS2PMT35,SS0.5,1.05
THRS2PMT55,CI0.5,1
THRS2WFT35,SS0.3,0.9
THRS2WFT35,SX0.3,0.9
THRS2WFT35,VS0.3,0.9
THRS2WFT35,CI0.35,0.75
THRS2WFT35,CI0.5,1
THRS2WFT35,OH0.5,0.95
THRS2WFT35,SS0.5,0.95
THRS2WFT35,SX0.5,0.95
THRS2WFT35,VS0.5,0.95
THRS2WFT35,XF0.5,0.95
THRS2WMT22,CH0.22,0.9
THRS2WMT35,SS0.3,0.85
THRS2WMT35,SS0.5,0.9
THRS3PFG35,CI0.35,0.9
THRS3PFT33,CI0.35,0.85
THRS3PFT35,SS0.3,0.95
THRS3PFT35,SX0.3,0.95
THRS3PFT35,VS0.3,0.95
THRS3PFT35,XF0.3,0.95
THRS3PFT35,SS0.5,1
THRS3PFT35,SX0.5,1
THRS3PFT35,VS0.5,1
THRS3PFT55,CI0.5,0.95
THRS3PMG35,CI0.35,1
THRS3PMT12,CH0.22,0.85
THRS3PMT33,CI0.35,0.9
THRS4PFT33,CI0.35,0.7
THRS4PFT35,SS0.3,0.9
THRS4PMT33,CI0.35,0.85
THRS4PMT33,CI0.5,0.95
THRVCWFSCD,SH23.0,2.15
THRVCWFSCD,SHH3.0,2.15
THRVCWFSCD,SHL3.0,2.15
THRVCWMSCD,SHL3.0,2.15
TJAB1BFT35,SS0.5,0.9
TJSC1WFG35,SS0.5,1
TJSC1WFG35,SX0.5,1
TJSC1WFT35,SS0.3,0.95
TJSC1WFT35,SX0.3,0.95
TJSC1WFT35,VS0.3,0.95
TJSD1PFT35,SS0.3,0.9
TJSD1PFT35,SS0.5,1
TJSD1PFT7A,CI0.75,1.1
TJSD1PFT7A,SS0.85,1.15
TJSD4PFT35,CI0.35,0.9
TJSG1PFT35,SS0.5,1.15
TJSG1PFT8A,SS0.85,1.35
TJSS2PFG35,SS0.0,0.95
TJSS2PFG35,SS0.3,0.95
TJSS2PFT33,CI0.35,0.85
TJSS2PFT35,SS0.3,0.95
TJSS2PFT35,CI0.35,0.95
TKEA1PFT35,CI0.35,0.8
TKEB1WFT35,SS0.3,0.85
TKEC1PFT12,CH0.22,0.75
TKEC1WMT22,CI0.35,0.95
TKED1PFC35,CI0.35,1
TKED1PFS7A,SS1.25,1.4
TKED1PFT22,CH0.22,0.9
TKED1PFT35,SS0.3,1
TKED1PFT35,0.35,1
TKED1PFT35,CI0.35,1
TKED1PFT35,SHI0.35,1
TKED1PFT35,CH0.22+CH0.22,1.05
TKED1PFT35,CI0.5,1.1
TKED1PFT35,SS0.5,1.1
TKED1PFT35,CH0.22+SS0.3,1.1
TKED1PFT7A,SS1.25,1.4
TKED1PFT8A,SS0.3+SS0.3,1.2
TKED1PFT8A,CI0.35+SS0.3,1.2
TKED1PFT8A,CI0.35+CI0.35,1.2
TKED1PFT8A,SS0.85,1.2
TKED1PFT8A,CI0.5+CI0.5,1.2
TKED1PFT8A,CI1.0,1.2
TKED1PFT8A,SS0.5+SS0.5,1.2
TKED1PFT8A,SS1.25,1.3
TKED1PFTAA,SS1.25,1.35
TKED1PFTAA,VS1.25,1.35
TKED1PFTAA,XF1.25,1.35
TKED1PFU77,UY0.75,1.1
TKED1PMU77,UY0.75,1.25
TKED1SFT35,SS0.3,0.95
TKED1SFT35,CI0.35,0.95
TKED1SFT35,CI0.5,1.1
TKED1SFT35,SS0.5,1.1
TKED1WFT12,CH0.22,0.9
TKED1WFT8A,SX1.25,1.3
TKED1WFT8A,VS1.25,1.3
TKED1WFT8A,XF1.25,1.3
TKED4PFT35,SS0.3,1
TKED4PFT35,CI0.35,1
TKED4PFT35,SS0.35,1
TKED4PFT35,CI0.5,1.1
TKED4PFT35,SS0.5,1.1
TKED5PFT35,CI0.35,0.95
TKED6PFT35,SS0.5,1.15
TKEE1PFT23,SS0.3,0.85
TKEF1PFT22,CH0.22,0.85
TKEG1PMSCC,SHH3.0,2.1
TKEG1PMTAA,UY1.25,1.5
TKEG1WFSCD,SH23.0,2
TKEG1WFSCD,SHH3.0,2
TKEG1WFSCD,SHL3.0,2
TKEM1PFT7C,XF0.75,1.2
TKEM1PFT7C,XF0.3+XF0.75,1.25
TKEM1PFT7C,XF0.5+XF0.75,1.3
TKEM1PFT7C,XF1.25,1.3
TKEM1PFT7C,XF1.25+XF1.25,1.5
TKEM1PFT7C,3,1.65
TKEM1PFT7C,EF3.0,1.65
TKEM1PMT35,SS0.3,1.2
TKEM1PMTEF,AS5.0,2.65
TKEM1WFSCD,SH23.0,2.15
TKEM1WFSCD,SHH3.0,2.15
TKEM1WFSCD,SHL3.0,2.15
TKEM1WFTAB,SS2.0,1.8
TKEM1WFTAB,VS2.0,1.8
TKEP1PFTDD,FR4.0,2.95
TKEP1WFTGH,EF10.0,4.1
TKEP1WFTGH,VH15.0,4.5
TKES1PFT12,0.22,0.65
TKES1PFT12,CH0.22,0.65
TKES1PFT55,CI0.5,0.85
TKES1PFT55,XF0.5,0.85
TKES2PFT12,CH0.13,0.7
TKES2PFT12,CH0.22,0.75
TKES2PFT35,SHS0.3,0.9
TKES2PFT35,SS0.3,0.9
TKES2PFT35,0.35,0.9
TKES2PFT35,CI0.35,0.9
TKES2PFT35,SHI0.35,0.9
TKES2PFT35,CI0.5,1
TKES2PFT35,SS0.5,1
TKES2PFTAA,CH0.22,0.7
TKES2PFTAA,SS0.3,0.85
TKES2PFTAA,CI0.35,0.8
TKES2PFTAA,CI0.5,0.9
TKES2PFTAA,SS0.5,0.9
TKES2WFG35,SS0.3,0.95
TKES2WFG35,CI0.35,1
TKES2WMG35,SS0.3,0.95
TKES2WMT22,CH0.22,0.75
TKES3PFTAA,CH0.22,0.7
TKES3WMT35,CI0.35,0.9
TKES3WMT35,SS0.5,1
TKES3WMT35,SX0.5,1
TKEVCWMSHH,SH220.0,6.8
TKEVCWMTII,SH220.0,6.6
TKEVDWMTII,SH220.0,6.6
TKEVEWMSQQ,FC70.0,8.45
TKEW1WFSLL,FC40.0,7.4
TKOC1BFT57,SS0.5,1
TKOG1WFTAA,SX1.5,1.5
TKOG1WFTAA,VS1.5,1.5
TKOG2WFTAA,XF1.25,1.15
TKOR1WFSJK,25,6.5
TKOR1WFSJK,HH25.0,6.5
TKOR1WFSJK,SH225.0,6.5
TKOR1WFSJK,SHR25.0,6.5
TKOR1WFSJK,30,7.4
TKOR1WFSJK,HH30.0,7
TKOR1WFSJK,VH30.0,7
TKOVCPFSCF,SHL3.0,2.3
TKOVCPFSCF,6,2.8
TKOVCPFSCF,SHJ6.0,2.8
TKOVCPFSCF,SHL6.0,2.8
TKOVCWFSFG,SHJ8.0,3.9
TKSC1BFT35,SS0.3,1
TKSC1BFT35,SS0.5,1.1
TKSC1BFT35,CI0.75,1.25
TKSC1BFT88,CI0.75,1.15
TKSC1BFT88,SS0.85,1.2
TKSD1PFT35,SS0.3,1
TKSD1PFT35,CI0.35,1
TKSD1PFT35,CI0.5,1.1
TKSD1PFT35,SS0.5,1.1
TKSD1PFT7A,SS0.85,1.15
TKSD1PFT7A,CI0.5+CI0.5,1.3
TKSD1PFUAA,UY1.25,1.3
TKSG1PMT55,SS0.3,1
TKSG1PMT55,CI0.35,1
TKSG1PMT55,CH0.22+SS0.3,1.1
TKSG1PMT55,CI0.35+CI0.35,1.15
TKSG1PMT7A,CH0.22+SS0.3,1.15
TKSG1PMT7A,CI0.35+CI0.35,1.2
TKSG1PMT7A,CI0.75,1.3
TKSG1PMT7A,SS0.85,1.35
TKSG1PMT7A,SS1.25,1.45
TKSG1PMT7A,VS1.25,1.45
TKSG1PMT7A,XF1.25,1.45
TKSG1PMT7A,SX1.5,1.55
TKSS2BFT35,SS0.3,0.9
TKSS2BFT35,CI0.35,0.9
TKSS2PFT11,CH0.13,0.8
TKSS2PFT12,CH0.22,0.75
TKSS2PFT22,CH0.22,0.9
TKSS2PFT35,SS0.3,0.95
TKSS2PFT35,CI0.35,0.95
TKSS2PFT35,SHI0.35,0.95
TKSS2PFT35,CI0.5,1.05
TKSS2PFT35,SS0.5,1.05
TKSS2PFT35,XF0.5,1.05
TKSS2PMT12,CH0.22,0.85
TKSS2PMT35,SHF0.3,1
TKSS2PMT35,SHS0.3,1
TKSS2PMT35,SS0.3,1
TKSS2PMT35,SX0.3,1
TKSS2PMT35,VS0.3,1
TKSS2PMT35,XF0.3,1
TKSS2PMT35,CI0.35,0.95
TKSS2PMT35,CI0.5,1.05
TKSS2PMT35,SHB0.5,1.05
TKSS2PMT35,SHS0.5,1.05
TKSS2PMT35,SS0.5,1.05
TKSS2PMT35,SX0.5,1.05
TKSS2PMT35,VS0.5,1.05
TKSS2PMT35,XF0.5,1.05
TKSS2WFT22,CH0.22,0.7
TKSS2WFT35,SS0.3,0.8
TKSS2WFT35,CI0.35,0.8
TKSS3PFT35,SS0.3,1
TKSS3PFT35,CI0.35,0.95
TKSS3PFT35,CI0.5,1.05
TKSS3PFT35,SS0.5,1.05
TKSS4PFT35,SHS0.3,0.85
TKSS4PFT35,SS0.3,0.85
TKSS4PFT35,SX0.3,0.85
TKSS4PFT35,VS0.3,0.85
TKSS4PFT35,XF0.3,0.85
TKSS4PFT35,CI0.35,0.85
TKSS4PFT35,SHS0.5,0.95
TKSS4PFT35,SS0.5,0.95
TKSS4PFT35,SX0.5,0.95
TKSS4PFT35,VS0.5,0.95
TKSS4PFT35,XF0.5,0.95
TKST1WFTGG,HH12.0,5.25
TKST1WFTGG,SH212.0,5.25
TKST1WFTJJ,25,6.5
TKST1WFTJJ,HH25.0,6.5
TKST1WFTJJ,SH225.0,6.5
TKSX1WMTLL,FC40.0,10.6
TKUB1PMT35,SS0.3,0.9
TKUB1PMT35,SS0.5,1
TKUD1PFT13,CH0.22,0.85
TKUD1PMT12,CH0.22,0.9
TKUF1WFT22,0.22,0.8
TKUM1PFT35,SS0.3,1.1
TKUM1PFT35,CI0.35,1.2
TKUM1PFT35,CI0.5,1.3
TKUM1PFT35,SS0.5,1.3
TKUM1PFTCC,AS3.0,2.05
TML-5PACT,SHH3.0,3.5
TML-5PET,AH3.0,3.5
TML-5PSIT,SS0.5,2.3
TML-7PACT,SHH3.0,3.5
TML-7PCP,SS0.5,2.3
TML-7PET,AH3.0,3.5
TML-7PPP,SS0.5,2.3
TML-ALSW,XF0.5,1.65
TML-GB7ACT,SHH3.0,3.5
TML-GB7SIT,SS0.5,2.3
TML-TRM625,25,8.65
TML-TRM625,SHR25.0,8.65
TMOB1WFT35,SS0.5,1.2
TMOB2WFT35,SS0.5,1.2
TMOD1PFT33,SS0.3,1
TMOD1PMT35,XF0.3,1.05
TMOD1PMT35,XF0.5,1.15
TMOD1WFS77,XF0.75,1.25
TMOG1WFS77,SX0.75,1.4
TMOG1WFS77,VS0.75,1.4
TMOS2BFS33,SS0.3,1.05
TMOS2BFS57,CI0.5,1.1
TMOS2BFS57,SS0.5,1.2
TMOS2BFS57,CI0.75,1.15
TPSR-0130R,XF0.5,
TPSR-0150A,XF0.5,
TSUF1WFG7A,SX0.75,1.3
TSUF1WFG7A,VS0.75,1.3
TSUF1WFG7A,SX1.25,1.45
TSUG1PFT7A,SS1.25,1.35
TSUG1PMT7A,SS0.85,1.3
TSUG1PMT7A,SS1.25,1.4
TSUM1PFT5B,SS2.0,1.6
TSUS2PFT23,CH0.22,0.9
TSUS2WFT35,SS0.3,0.9
TSUS2WFT35,CI0.5,1
TSUS2WFT35,SS0.5,1
TTEC1BFG23,SS0.3,0.85
TTEC1BFG23,CI0.35,0.9
TTEC1BFSAA,XF1.25,1.4
TTEC1BFSAA,SX1.5,1.45
TTEC1BFSAA,VS1.5,1.45
TTEC1BMG23,SS0.3,0.9
TTEC1PMT33,SS0.3,0.8
TTEC1PMT57,SS0.5,0.95
TTEC1WFS23,XF0.3,0.9
TTEC1WFS23,CI0.35,0.9
TTEC1WFS33,SS0.3,0.95
TTEC1WFS33,XF0.3,0.95
TTEC1WFS33,CI0.35,0.9
TTEC1WFS55,XF0.5,1.15
TTEC1WFT33,XF0.3,0.95
TTEC1WFT55,SHB0.5,1.15
TTEC1WFT55,XF0.5,1.15
TTEC1WFT77,XF0.75,1.2
TTEC2PMT23,SS0.3,0.85
TTEC2PMT23,CI0.35,0.85
TTEC2PMT57,SS0.3,0.85
TTEC2PMT57,FA0.5,1
TTEC2PMT57,SS0.5,1
TTEC2PMT57,SX0.5,1
TTEC2PMT57,XF0.5,1
TTEC2PMT57,VS0.75,1.1
TTEC2PMT57,SS0.85,1.1
TTEC2WFTAA,VS1.25,1.2
TTED1PMG57,XF0.5,1
TTEF1PFT22,CH0.22,0.9
TTEF1PFT35,SS0.3,1.05
TTEF1PFT35,CI0.35,0.95
TTEF1PFT35,SS0.5,1.1
TTEF1PFT35,SX0.5,1.1
TTEF1PFT7A,SS0.3+SS0.3,1.15
TTEF1PFT7A,SX0.75,1.2
TTEF1PFT7A,SS0.3+SS0.5,1.2
TTEF1PFT7A,SS0.85,1.2
TTEF1PFT7A,SX0.85,1.2
TTEF1PFT7A,SS0.5+SS0.5,1.25
TTEF1PFT7A,SX0.5+SX0.5,1.25
TTEF1PFT7A,SX1.0,1.25
TTEF1PFT7A,SS1.25,1.3
TTEF1PFT7A,SX1.25,1.3
TTEF1PFTAB,SX0.5+SX0.85,1.35
TTEF1PFTAB,SX1.5,1.4
TTEF1PFTAB,SS0.85+SS0.85,1.4
TTEF1PFTAB,SX0.85+SX0.85,1.4
TTEF1PFTAB,SS0.5+SS1.25,1.4
TTEF1PFTAB,SS2.0,1.6
TTEF1PFTBB,SX2.5,1.7
TTEG1PFT25,CI0.35,1
TTEG1PFT25,SS0.5,1.05
TTEG1PMSBD,FB3.0,1.8
TTEG1WFG35,SS0.3,1.05
TTEG1WFG35,SS0.5,1.15
TTEG1WFG35,SX0.5,1.15
TTEG1WFG35,VS0.5,1.15
TTEG1WFG5A,SS0.5,1.2
TTEG1WFG5A,SX0.5,1.2
TTEG1WFG5A,VS0.5,1.2
TTEG1WFGAB,SS2.0,1.65
TTEG1WFSAB,SX2.5,2
TTEG1WFSAB,XF2.5,2
TTEG1WFSDD,SH23.0,2.1
TTEG1WFSDD,SHH3.0,2.1
TTEG1WFT7A,SX0.75,1.35
TTEG1WFT7A,XF0.75,1.35
TTEG1WFTCC,EF3.0,2.2
TTEG1WMTCC,EF3.0,2.1
TTEG2PFT25,SS0.5,1.2
TTEG2WFT5A,SX0.5,1.15
TTEG2WFT5A,VS0.5,1.15
TTEG3PFT25,CH0.22,1
TTEG3PFT25,SS0.3,1.05
TTEG3PFT25,SX0.3,1.05
TTEG3PFT25,CI0.35,1.05
TTEM1PMSFF,6,2.6
TTEM1PMSFF,FB6.0,2.6
TTEM1WFSCC,SHH3.0,2.3
TTEM1WFSDF,6,2.8
TTEM1WFSDF,SHJ6.0,2.8
TTEM2PMTDF,EF5.0,2.6
TTEM2PMTDF,VF5.0,2.6
TTEP1PMTDF,VF5.0,3
TTEP1PMTFF,EF8.0,3.4
TTES1BFS23,SS0.3,0.75
TTES1BFS23,CI0.35,0.75
TTES1PFT23,0.22,0.6
TTES1PFT23,CH0.22,0.6
TTES1PFT23,SHT0.22,0.6
TTES1PFT23,SHS0.3,0.7
TTES1PFT23,SS0.3,0.7
TTES1PFT23,0.35,0.7
TTES1PFT23,CI0.35,0.7
TTES1PFT23,SHI0.35,0.7
TTES2BFT57,FL0.5,0.9
TTES2PFS57,XF0.5,0.9
TTES2PFT12,CH0.13,0.85
TTES2PFT12,0.22,0.9
TTES2PFT12,CH0.22,0.9
TTES2PFT23,CH0.22,0.75
TTES2PFT23,SS0.3,0.9
TTES2PFT23,SX0.3,0.9
TTES2PFT23,VS0.3,0.9
TTES2PFT23,XF0.3,0.9
TTES2PFT23,CI0.35,0.9
TTES2PFT35,SS0.3,0.95
TTES2PFT35,SX0.3,0.95
TTES2PFT35,VS0.3,0.95
TTES2PFT35,XF0.3,0.95
TTES2PFT35,CI0.35,0.95
TTES2PFT35,CI0.5,1
TTES2PFT35,SS0.5,1
TTES2PFT35,SX0.5,1
TTES2PFT35,VS0.5,1
TTES2PFT35,XF0.5,1
TTES2PFT55,CI0.5,1
TTES2PFT55,EF0.5,0.95
TTES2PFT55,SHS0.5,1.05
TTES2PFT55,SS0.5,1.05
TTES2PFT55,SX0.5,1.05
TTES2PFT55,VS0.5,1.05
TTES2PFT55,XF0.5,1.05
TTES2PMS57,XF0.5,1
TTES2PMT23,SS0.3,0.8
TTES2PMT23,VS0.3,0.8
TTES2PMT23,CI0.35,0.8
TTES2PMT57,SS0.5,0.95
TTES2PMT57,SX0.5,0.95
TTES2PMT57,VS0.5,0.95
TTES2PMT57,XF0.5,0.95
TTES2WFS35,SS0.3,0.8
TTES2WFT33,SX0.3,0.85
TTES2WFT33,XF0.3,0.85
TTES2WFT35,SX0.5,0.9
TTES3PFT23,SHI0.35,0.8
TTES3PMT57,XF0.5,1
TTET1WFSGG,HH12.0,4.6
TTET1WFSGG,SH212.0,4.6
TTET1WFSIJ,20,6
TTET1WFSIJ,HH20.0,6
TTET1WFSIJ,SH220.0,6
TTET1WFSIJ,25,6.4
TTET1WFSIJ,HH25.0,6.4
TTEVCWFSQS,70,7.35
TTEVCWFSQS,SHR70.0,7.35
TTS-9,SS2.0,2.3
TTS9-1,SS0.3,1.7
TTS9-1,SS0.5,1.7
TTS9-1-4,SS0.5,1.8
TUJPCPFT35,XF0.3,0.85
TUJPCPFT35,XF0.5,0.95
TUJS1PFT22,CH0.22,0.7
TUJS1PFT33,XF0.3,0.75
TUJS1PFT33,XF0.5,0.95
TUJS1PFT35,SS0.3,0.9
TUJS1PFT35,CI0.35,0.85
TUJS2PFT22,CH0.22,0.75
TUJS2PFT35,SS0.3,0.8
TUJS2PFT35,CI0.35,0.8
TUJS2PFT35,CI0.5,0.85
TUJS2PFT35,SS0.5,0.85
TUJS3PFT35,SS0.3,0.9
TUJS3PFT35,CI0.35,0.9
TUJS3PFT35,CI0.5,1
TUJS3PFT35,SS0.5,1
TUJS3PFT35,XF0.5,1
TYAS2PFT23,SS0.3,1
TYAS2PFT57,SS0.5,1.2
TYAS2WFT23,SS0.3,0.85
TYES1PFT22,CH0.22,0.65
TYES1PFT33,CI0.35,0.7
TYES2PFT35,CI0.35,0.85
TYRD1PFU77,UY0.75,1
TYRD1PFUAA,UY1.25,1.4
TYRD1PMT7A,CH0.22+CI0.35,1.1
TYRD1PMT7A,SS0.3+SS0.3,1.15
TYRD1PMT7A,CI0.35+SS0.3,1.15
TYRD1PMT7A,CI0.35+CI0.35,1.15
TYRD1PMT7A,CI0.75,1.15
TYRD1PMT7A,SX0.75,1.15
TYRD1PMT7A,VS0.75,1.15
TYRD1PMT7A,SS0.85,1.2
TYRD1PMT7A,SX1.0,1.25
TYRD1PMT7A,VS1.0,1.25
TYRD1PMT7A,SS1.25,1.35
TYRD1PMT7A,SX1.25,1.35
TYRD1PMT7A,VS1.25,1.35
TYRD1WMT35,SS0.3,1.05
TYRD1WMT35,CI0.35,1.05
TYRG1BFU77,UY0.75,1.25
TYRG1PFUAA,UY1.25,1.4
TYRG1PMT35,SS0.3,1.3
TYRG1PMT35,SX0.3,1.3
TYRG1PMT35,VS0.3,1.3
TYRG1PMT35,SS0.5,1.4
TYRG1PMT7A,SS0.3+SS0.3,1.4
TYRG1PMT7A,CI0.75,1.45
TYRG1PMT7A,UY0.75,1.45
TYRG1PMT7A,SS0.85,1.5
TYRG1PMT7A,SX1.0,1.6
TYRG1PMT7A,SS1.25,1.65
TYRG1PMT7A,SX1.25,1.65
TYRG1PMT7A,SX1.5,1.6
TYRG1PMT7A,VS1.5,1.6
TYRG1PMU77,UY0.75,1.4
TYRG1PMUAB,UY1.25,1.75
TYRM1WFSCE,SHL3.0,3.2
TYRM1WMSCE,SHL3.0,3.2
TYRP1WFSGG,12,3.85
TYRP1WFSGG,HH12.0,3.85
TYRP1WFSII,20,4.6
TYRP1WFSII,HH20.0,4.2
TYRP1WFSII,25,5
TYRP1WFSII,HH25.0,5
TYRP1WFSII,SHR25.0,5
TYRP1WFSJJ,25,4.5
TYRP1WFSJJ,SHR25.0,4.5
TYRS1PFT33,CH0.22,0.75
TYRS1PFT33,SS0.3,0.85
TYRS1PFT33,CI0.35,0.85
TYRS2PFT22,CH0.22,0.75
TYRS2PFT35,SS0.3,0.85
TYRS2PFT35,SX0.3,0.85
TYRS2PFT35,VS0.3,0.85
TYRS2PFT35,XF0.3,0.85
TYRS2PFT35,CI0.35,0.85
TYRS2PFT35,CI0.5,0.95
TYRS2PFT35,SS0.5,0.95
TYRS2PFT35,SX0.5,0.95
TYRS2PFT35,VS0.5,0.95
TYRS2WFT22,CH0.22,0.8
TYRS2WFT35,SS0.3,0.9
TYRS2WFT35,SX0.3,0.9
TYRS2WFT35,VS0.3,0.9
TYRS2WFT35,XF0.3,0.9
TYRS2WFT35,CI0.35,0.9
TYRS2WFT35,CI0.5,1
TYRS2WFT35,SHS0.5,1
TYRS2WFT35,SS0.5,1
TYRS2WFT35,SX0.5,1
TYRS2WFT35,VS0.5,1
TYRS2WMT35,SS0.3,0.9
TYRS2WMT35,CI0.35,0.9
TYRS2WMT35,SS0.5,1
